address	city	county	facilityType	hours	inQZ	instructions	lat	lng	name	phone	state	url	virtualVisit	zip	zipCodeLat	zipCodeLng
540 Litchfield St, Torrington, Ct 06790; Adjacent To The Outpatient Entrance	Torrington	Litchfield	Drive-Thru	9 Am - 5 Pm Seven Days A Week	Yes	To Be Tested, Patients Must Have A Referral From A Provider Through Hartford Healthcare Medical Group. Or, If A Patient Does Not Have A Hartford Healthcare Medical Group Provider And They Are Experiencing Symptoms, They Can Call The Hartford Healthcare Clinical Command Center At (860) 972- 8100 Or Toll-Free (833) 621-0600 For A Virtual Health Visit With A Physician Who Will Order The Test If Necessary. Patients Without One Of These Doctor’S Orders Will Not Receive Testing At A Hartford Healthcare Drive-Through Testing Site.	-	-	Charlotte Hungerford Hospital (Torrington)	(860) 972- 8100	Connecticut	Https://Hartfordhealthcare.Org/Health-Wellness/Coronavirus/Resources	No	06790	41.84	-73.13
72 Berlin Road		Middlesex	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06416	41.6	-72.67
3514 Main Street, Coventry, Ct 06238	Coventry	Middlesex	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06238	41.78	-72.34
54 East High Street, East Hampton, Ct 06424	East Hampton	Middlesex	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06424	41.6	-72.5
2005 Norwich - New London Turnpike, Uncasville, Ct 06382	Uncasville	Montville	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06382	41.46	-72.12
"355 Campbell Avenue	West Haven, Ct 06516"	West Haven	New Haven	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06516	41.27	-72.96
1057 Boston Post Road, Guilford, 06437	Guilford	New Haven	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06437	41.3	-72.7
905 South Main Street, Cheshire, Ct 06410	Cheshire	New Haven	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06410	41.51	-72.91
Gateway Community College, 60 Sargent Drive, New Haven, Ct 06511	New Haven	New Haven	Drive-Thru	-	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines. Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Same-Day Time Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Through Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06511	41.31	-72.94
130 Division St, Derby, Ct 06418	Derby	New Haven	Drive-Thru	8 Am - 5 Pm, Monday - Friday; 8 Am - 3 Pm, Saturday- Sunday	No	Patients Should Arrive At The Test Site At Their Scheduled Time Where Their Order And Pre-Registration Will Be Confirmed. Patients Will Then Proceed To The Covered Testing Area. A Trained Griffin Caregiver Will Collect A Sample Using A Nasal Swab. After The Sample Is Collected, Patients Will Be Instructed To Self-Quarantine Until They Receive The Test Results And Further Instruction From Their Healthcare Provider. Testing Of Samples Will Be Conducted By Third Party Laboratories And Results Will Normally Be Available Within 3–5 Days.	-	-	Griffin Hospital	(203) 437-6815	Connecticut	Https://Www.Griffinhealth.Org/Coronavirus-Covid19-Information	No	06418	41.33	-73.08
435 Lewis Ave, Meriden, Ct 06451; Across From The Main Entrance	Meriden	New Haven	Drive-Thru	9 Am - 5 Pm Seven Days A Week	No	To Be Tested, Patients Must Have A Referral From A Provider Through Hartford Healthcare Medical Group. Or, If A Patient Does Not Have A Hartford Healthcare Medical Group Provider And They Are Experiencing Symptoms, They Can Call The Hartford Healthcare Clinical Command Center At (860) 972- 8100 Or Toll-Free (833) 621-0600 For A Virtual Health Visit With A Physician Who Will Order The Test If Necessary. Patients Without One Of These Doctor’S Orders Will Not Receive Testing At A Hartford Healthcare Drive-Through Testing Site.	-	-	Midstate Medical Center	(860) 972- 8100	Connecticut	Https://Hartfordhealthcare.Org/Health-Wellness/Coronavirus/Resources	No	06451	41.54	-72.82
56 Franklin St, Waterbury, Ct 06706; Located At The Lower Level Of The Visitor'S Garage On Cole Street (Corner Of East Elm)	Waterbury	New Haven	Drive-Thru	9 Am - 3 Pm Seven Days A Week	No	Those Seeking A Covid-19 Screening At The Mobile Clinic Site Must Have A Physician’S Order And Proper Identification. Upon Entering The Drive-Up Clinic, Patients Will Call The Pre-Registration Number And Be Connected To A Clinical Staff Member Who Will Complete The Registration.	-	-	Saint Mary'S Hospital	(203) 709-6000	Connecticut	Https://Www.Trinityhealthofne.Org/Drive-Through-Covid-19-Screening	No	06706	41.53	-73.03
68 Robbins Street, Waterbury, Ct 06708; Emergency Department Entrance	Waterbury	New Haven	Drive-Thru	8 Am - 4 Pm Seven Days A Week	No	If You Need To Be Tested For Coronavirus, A Medical Provider’S Testing Order Is Required At This Location. You Will Need To Bring With You: A Medical Provider’S Order For The Test, Your Driver’S License Or Id, Your Insurance Information.	-	-	Waterbury Hospital	(203) 575-5250	Connecticut	Https://Www.Waterburyhospital.Org/Coronavirus/#Sampling	No	06708	41.55	-73.07
150 Sargent Dr, New Haven, Ct 06511	New Haven	New Haven	Drive-Thru	7 Am - 7 Pm, Monday - Saturday	No	You Must Have An Order From Your Healthcare Provider In Order To Have A Test. Once Your Doctor Has Submitted The Lab Order, You Will Receive A Call From Ynhhs Central Scheduling Staff Who Will Provide You With An Appointment Date And Time And The Location Of The Specimen Collection Station Where You Will Have Your Test. Please Arrive Only At The Location And Time You Were Given. Proceed As Directed By Signs And Hospital Staff.	-	-	Yale New Haven Hospital Diagnostic Radiology	(203) 688-1010	Connecticut	Https://Www.Ynhhs.Org/Patient-Care/Covid-19/Covid-19-Testing.Aspx	No	06511	41.31	-72.94
326 Washington Street, Norwich, Ct 06360; Main Parking Lot	Norwich	New London	Drive-Thru	9 Am - 5 Pm Seven Days A Week	No	To Be Tested, Patients Must Have A Referral From A Provider Through Hartford Healthcare Medical Group. Or, If A Patient Does Not Have A Hartford Healthcare Medical Group Provider And They Are Experiencing Symptoms, They Can Call The Hartford Healthcare Clinical Command Center At (860) 972- 8100 Or Toll-Free (833) 621-0600 For A Virtual Health Visit With A Physician Who Will Order The Test If Necessary. Patients Without One Of These Doctor’S Orders Will Not Receive Testing At A Hartford Healthcare Drive-Through Testing Site.	-	-	Backus Hospital	(860) 972- 8100	Connecticut	Https://Hartfordhealthcare.Org/Health-Wellness/Coronavirus/Resources	No	06360	41.55	-72.09
1657 Route 12, Gales Ferry Ct 06335	Gales Ferry	New London	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06335	41.44	-72.07
15 Chesterfield Road, East Lyme, Ct 06333	East Lyme	New London	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06333	41.38	-72.24
365 Montauk Ave, New London, Ct 06320	New London	New London	Drive-Thru	Not Available	No	You Must Have An Order From Your Healthcare Provider In Order To Have A Test. Once Your Doctor Has Submitted The Lab Order, You Will Receive A Call From Ynhhs Central Scheduling Staff Who Will Provide You With An Appointment Date And Time And The Location Of The Specimen Collection Station Where You Will Have Your Test. Please Arrive Only At The Location And Time You Were Given. Proceed As Directed By Signs And Hospital Staff.	-	-	Lawrence And Memorial Hospital (New London)	(833) 275-9644	Connecticut	Https://Www.Ynhhs.Org/Patient-Care/Covid-19/Covid-19-Testing.Aspx	No	06320	41.35	-72.11
323 Cromwell Avenue, Rocky Hill, Ct 06067	Rocky Hill	Rocky Hill	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06067	41.66	-72.66
201 Chestnut Hill Rd, Stafford Springs, Ct 06076; Directly In Front Of The Community Medical Education Center	Stafford Springs	Tolland	Drive-Thru	9 Am - 4 Pm Seven Days A Week	No	Those Seeking A Covid-19 Screening At The Mobile Clinic Site Must Have A Physician’S Order And Proper Identification. Upon Entering The Drive-Up Clinic, Patients Will Call The Pre-Registration Number And Be Connected To A Clinical Staff Member Who Will Complete The Registration.	-	-	Johnson Memorial Hospital (Stafford)	(317) 736-3300	Connecticut	Https://Www.Trinityhealthofne.Org/Drive-Through-Covid-19-Screening	No	06076	42.0	-72.3
31 Union St, Vernon, Ct 06066	Vernon	Tolland	Drive-Thru	Call To Confirm	No	-	-	-	Rockville General Hospital	(860) 872-0501	Connecticut	Https://Www.Nbcconnecticut.Com/News/Coronavirus/Locations-For-Drive-Though-Covid-19-Testing-In-Connecticut/2244133/	No	-	-	-
57 Providence Pike, Putnam, Ct 06260	Putnam	Windham	Drive-Thru	See Website For Available Appointment Times	-	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Connecticut	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	-	06260	41.9	-71.87
