address	city	county	facilityType	hours	instructions	lat	lng	name	phone	state	url	zip	zipCodeLat	zipCodeLng
1 Veterans Dr, Minneapolis, Mn 55417	Minneapolis	Hennepin	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 24 Hours	By Appointment Or Drive-Up Or Walk-In (For Veterans And Va Employees Only). Accepting Symptomatic Patients Over Age 65 (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Patients Living In Or Recently In Congregate Care (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Patients Who Are Experiencing Homelessness (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Dialysis Patients (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family (Yes, Applies To Veterans And Va Employees Only), Accepting All Symptomatic Patients With Underlying Medical Conditions (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic First Responders (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Child Care Workers (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Transportation Workers (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Grocery/Food Production Workers (Yes, Applies To Veterans And Va Employees Only), Accepting Symptomatic Utility Workers (Yes, Applies To Veterans And Va Employees Only)	-	-	Minneapolis Va Healthcare System	(612) 467-1100	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55417	44.9	-93.23
15450 Highway, Minnetonka, Mn 55345	Minnetonka	Hennepin	Clinic	Weekday Hours : 8:00 A.M. - 4:00 P.M, Weekend Hours : Unavailable	-	-	-	North Memorial Clinic - Minnetonka - Blaze	-	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55345	44.92	-93.48
3300 Oakdale Ave N, Robbinsdale, Mn 55422	Robbinsdale	Hennepin	Clinic	Weekday Hours : 8:00 A.M. - 4:00 P.M., Weekend Hours : Unavailable	Accepting Any Symptomatic Patient	-	-	North Memorial Health Hospital - North Memorial Health	-	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55422	45.01	-93.34
1313 Penn Ave N, Minneapolis, Mn 55411	Minneapolis	Hennepin	Clinic	Weekday Hours : 10:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment. Accepting Any Symptomatic Patient	-	-	Northpoint Health And Wellness Center - Hennepin County Primary Care	(612) 543-2500	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55411	45.0	-93.3
4155 County Rd 101 N, Plymouth, Mn 55446	Plymouth	Hennepin	Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 9:00 A.M. - 1:00 P.M.	Accepting Any Symptomatic Patient (Yes, Effective 04/27/2020), Accepting Symptomatic Patients Over Age 65 (Yes, Effective 04/27/2020), Accepting Symptomatic Patients Who Are Experiencing Homelessness (Yes, Effective 05/04/2020), Accepting All Symptomatic Patients With Underlying Medical Conditions (Yes, Effective 04/27/2020), Accepting Symptomatic Transportation Workers (Yes, Effective 04/27/2020), Accepting Symptomatic Grocery/Food Production Workers (Yes, Effective 04/27/2020), Accepting Symptomatic Utility Workers (Yes, Effective 04/27/2020)	-	-	Park Nicollet Plymouth Clinic - Healthpartners	(952) 993-8900	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55446	45.04	-93.49
425 20Th Ave S, Minneapolis, Mn 55454	Minneapolis	Hennepin	Clinic / Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M. (With Potential Of 8:00 A.M. - 8:00 P.M. On Tuesdays And Wednesdays), Weekend Hours : 9:00 A.M. - 1:00 P.M.	By Appointment Or Drive-Up Or Walk-In. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	People'S Center Clinics Services -	(612) 332-4973	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55454	44.97	-93.24
913 South 7Th St, Minneapolis, Mn 55415	Minneapolis	Hennepin	Clinic	Weekday Hours : 8:00 A.M. - 7:30 P.M. *Hours Are Subject To Change, Weekend Hours : Saturday: 8:00 A.M. - 11:30 A.M.	By Appointment. Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders, Accepting Symptomatic Child Care Workers, Accepting Symptomatic Transportation Workers, Accepting Symptomatic Grocery/Food Production Workers, Accepting Symptomatic Utility Workers	-	-	Viral Clinic - Hennepin Healthcare System	(612) 873-6963	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55415	44.97	-93.26
705 Pleasant Ave, Park Rapids, Mn 56470	Park Rapids	Hubbard	Drive-Thru	Weekday Hours : 1:00 P.M. - 4:00 P.M., Weekend Hours : Unavailable	Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders, Accepting Symptomatic Child Care Workers	-	-	Park Rapids Clinic - Essentia Health	(800) 494-836	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56470	47.0	-95.1
701 Dellwood St S, Cambridge, Mn 55008	Cambridge	Isanti	Clinic	8 Am - 4:30 Pm Monday - Friday	You May Be Tested At This Location If You Have Developed Symptoms Such As Fever, Cough, And/Or Difficulty Breathing. Please Call (763) 689-7820 To Set Up An Appointment.	-	-	Allina Health Cambridge Clinic- Allina Health	(763) 689-7820	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/Index.Jsp	55008	45.6	-93.3
115 10Th Ave Ne, Deer River, Mn 56636	Deer River	Itasca	Drive Up	Weekday Hours : 10:00 A.M. - 12:00 P.M., Weekend Hours : 10:00 A.M. - 12:00 P.M.	Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders, Accepting Symptomatic Child Care Workers	-	-	Deer River Hospital - Essentia Health	(800) 494-836	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56636	47.4	-94.0
1601 Golf Course Rd, Grand Rapids, Mn 55744	Grand Rapids	Itasca	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 8:00 A.M. - 5:00 P.M.	Call To Schedule A Telephone Visit With A Grand Itasca Provider. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Grand Itasca Clinic And Hospital - Fairview Health Services	(218) 326-7344	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55744	47.2	-93.5
135 Pine Tree Dr, Bigfork, Mn 56628	Bigfork	Itasca	Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Or Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Scenic Rivers Health Services - Bigfork Clinic - Cook Area Health Services	(218) 743-3232	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56628	47.7	-93.6
101 Willmar Ave Sw, Willmar, Mn 56201	Willmar	Kandiyohi	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 9:00 A.M. - 5:00 P.M.	Call Ahead. Accepting Any Symptomatic Patient	-	-	Willmar Main Clinic - Carris Health	(320) 441-5361	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56201	45.1	-95.0
205 Roosevelt Ave W, Karlstad, Mn 56732	Karlstad	Kittson	Clinic	Weekday Hours : Monday, Tuesday, Thursday: 8:00-4:30; Wednesday: 8:00-12:00; Friday: Closed, Weekend Hours : Unavailable	By Appointment. Accepting Any Symptomatic Patient	-	-	Kittson Healthcare - Clinic - Kittson Memorial Healthcare Center	(218) 436-2251	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56732	48.6	-96.6
1010 S Birch Ave, Hallock, Mn 56728	Hallock	Kittson	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment. Accepting Any Symptomatic Patient	-	-	Kittson Healthcare - Clinic Kittson - Memorial Healthcare Center	(218) 843-2165	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56728	48.8	-96.9
2501 Keenan Dr, International Falls, Mn 56649	International Falls	Koochiching	Drive Up	Weekday Hours : 8:00 A.M. - 4:00 P.M., Weekend Hours : Unavailable	Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders, Accepting Symptomatic Child Care Workers	-	-	International Falls Clinic - Essentia Health	(800) 494-836	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56649	48.5	-93.4
1400 Highway 71, International Falls, Mn 56649	International Falls	Koochiching	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment. Accepting Any Symptomatic Patient	-	-	Rainy Lake Medical Center	(218) 283-5503	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56649	48.5	-93.4
410 Second St Nw, Big Falls, Mn 56627	Big Falls	Koochiching	Drive-Thru	Weekday Hours : Monday, Wednesday And Friday: 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Or Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Scenic Rivers Health Services - Big Falls Clinic - Cook Area Health Services	(218) 276-2403	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56627	48.2	-93.9
3111 Gundersen Dr, Onalaska, Wi 54650	Onalaska	La Crosse	Clinic	Weekday Hours : 8:00 A.M. - 4:00 P.M., Weekend Hours : 9:00 A.M. - 12:00 P.M.	Accepting Any Symptomatic Patient	-	-	"Gundersen - Onalaska Clinic
 Gundersen Health System"	(800) 858-1050	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	54650	43.9	-91.3
900 2Nd Ave, Madison, Mn 56256	Madison	Lac Qui Parle	Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 9:00 A.M. - 3:00 P.M.	By Appointment Or Drive-Up, Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients (Yes (As Of 4/23)), Accepting Any Symptomatic Patient	-	-	Madison Healthcare Services	-	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56256	45.0	-96.2
212 10Th Ave Ne, New Prague, Mn 56071	New Prague	Le Sueur	Drive-Thru	Weekday Hours : 8:30 A.M. - 4:30 P.M., Weekend Hours : 9:00 A.M. - 12:30 P.M.	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	New Prague - Mayo Clinic	(833) 558-757	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56071	44.5	-93.6
240 Willow St, Tyler, Mn 56178	Tyler	Lincoln	Through Er/Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M. Through Clinic, Weekend Hours : Unavailable	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Avera Tyler - Avera Health System	(507) 247-5521	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56178	44.3	-96.1
1521 Carlson St, Marshall, Mn 56258	Marshall	Lyon	Drive-Up Or Walk-In Respiratory Clinic Or Er	Weekday Hours : 8:00 A.M. - 5:00 P.M, Weekend Hours : 9:00 A.M. - 1:00 P.M.,	By Appointment 1-877-282-8978, Drive-Up Or Walk-In Respiratory Clinic Or Eraccepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Avera Marshall Regional Medical Center - Avera Health System	(507) 537-1939	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56258	44.4	-95.7
800 Medical Center Dr, Fairmont, Mn 56031	Fairmont	Martin	Drive Up	Weekday Hours : 9:00 A.M. - 2:00 P.M., Weekend Hours : 9:00 A.M. - 2:00 P.M.	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Fairmont - Mayo Clinic	(833) 558-757	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56031	43.6	-94.5
612 South Sibley Ave, Litchfield, Mn 55355	Litchfield	Meeker	Drive-Thru	Weekday Hours : 7:00 A.M. - 7:00 P.M., Based On Volume, Weekend Hours : 7:00 A.M. - 12:00 P.M.	By Appointment Or Drive-Up, Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Meeker Memorial Hospital And Clinics	(320) 373-1026	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55355	45.1	-94.5
510 2Nd St Nw, Austin, Mn 55912	Austin	Mower	Drive-Up	Weekday Hours : 10:00 A.M. - 6:00 P.M., Weekend Hours : 10:00 A.M. - 6:00 P.M.	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Austin - Mayo Clinic	(833) 558-757	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55912	43.7	-93.0
510 2Nd St Nw, Austin, Mn 55912	Austin	Mower	Drive-Thru	10 Am - 6 Pm Every Day	Patients Must First Call Their Mayo Clinic Health System Primary Care Clinic. A Provider Or Nurse Will Determine If Patients Meet Criteria For A Drive-Thru Test. Tests Will Not Be Offered To People Who Have Not Been Pre-Screened Over The Phone.	-	-	Mayo Clinic	(507) 293-9525	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/Index.Jsp	55912	43.7	-93.0
2042 Juniper Ave, Slayton, Mn 56172	Slayton	Murray	Clinic / Drive-Thru	Weekday Hours : 1:00 P.M. - 2:00 P.M., Weekend Hours : Saturday: 10:00 A.M. - 12:00 P.M.	By Appointment Or Drive-Up. Accepting Any Symptomatic Patient	-	-	Murray County Medical Center	(507) 836-6111	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56172	44.0	-95.8
201 9Th St W Ada, Mn 56510	Ada	Norman	Clinic	3 Pm - 5 Pm Monday - Friday	If You Have Developed Symptoms Such As Fever, Cough, And/Or Difficulty Breathing, And Have Been In Close Contact With A Person Known To Have Covid-19, You May Be Tested At This Location.	-	-	Ada Clinic - Essentia Health	(218) 784-5000	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/Index.Jsp	56510	47.4	-96.5
1403 3Rd Ave Se, Graham Park, Rochester, Mn 55904	Rochester	Olmsted	Drive Up	Weekday Hours : 9:30 A.M. - 5:00 P.M., Weekend Hours : 10:00 A.M. - 4:00 P.M.	By Appointment. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients (No, Not If Asymptomatic), Accepting Any Symptomatic Patient	-	-	Graham Community Collaborative Collection Center - Olmsted Medical Center	(507) 292-7266	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55904	44.0	-92.4
3Rd Ave Sw & 4Th St Sw, Rochester, Mn 55902	Rochester	Olmsted	Drive-Thru	Call To Confirm	"
Patients Must First Call Their Mayo Clinic Health System Primary Care Clinic. A Provider Or Nurse Will Determine If Patients Meet Criteria For A Drive-Thru Test. Tests Will Not Be Offered To People Who Have Not Been Pre-Screened Over The Phone."	-	-	Mayo Clinic	(507) 284-2511	Minnesota	Https://Www.Mayoclinichealthsystem.Org/Covid19	55902	43.96	-92.52
1407 3Rd Ave Se, Rochester, Mn 55904	Rochester	Olmsted	Drive-Thru	Weekday Hours : 9:30 A.M. - 5:00 P.M., Weekend Hours : 10:00 A.M. - 4:00 P.M.	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Mayo Clinic Graham Park	-	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55904	44.0	-92.4
222 3Rd Ave Sw, Rochester, Mn 55905	Rochester	Olmsted	Clinic	Weekday Hours : 9:00 A.M. - 4:00 P.M., Weekend Hours : Unavailable	By Appointment, Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Mayo Clinic Guggenheim	(833) 558-757	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55905	44.0	-92.4
4111 West Frontage Road Hwy 52 Nw, Rochester, Mn 55901	Rochester	Olmsted	Drive-Thru	Weekday Hours : 9:30 A.M. - 5:00 P.M., Weekend Hours : 10:00 A.M. - 4:00 P.M.	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients, Accepting Any Symptomatic Patient	-	-	Mayo Clinic Nw Clinic	(833) 558-757	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55901	44.08	-92.51
916 4Th Ave Sw, Pipestone, Mn 56164	Pipestone	Pipestone	Clinic	Weekday Hours : 7:00 A.M. - 5:00 P.M., Call After Hours, Weekend Hours : 8:00 P.M. - 12:00 P.M., Call After Hours	By Appointment To Resp.Clinic Or Drive-Up. Accepting Any Symptomatic Patient,	-	-	Pipestone County Medical Center - Avera	(507) 825-7262	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56164	44.0	-96.3
607 Demers Ave, East Grand Forks, Mn, 56721	East Grand Forks	Polk	Clinic	Please Call For An Appointment	Call The 24/7 Coronavirus Screening Hotline Before Visiting An Altru Location.	-	-	Altru Clinic - East Grand Forks	(701) 780-6358	Minnesota	Https://Www.Altru.Org/Coronavirus/	56721	47.9	-96.9
23076 347Th St. Se, Erskine, Mn, 56535	Erskine	Polk	Clinic	Please Call For An Appointment	Call The 24/7 Coronavirus Screening Hotline Before Visiting An Altru Location.	-	-	Altru Clinic - Erskine	(701) 780-6358	Minnesota	Https://Www.Altru.Org/Coronavirus/	56535	47.7	-96.1
Mill Street & Main, Fertile, Mn, 56540	Fertile	Polk	Clinic	Please Call For An Appointment	Call The 24/7 Coronavirus Screening Hotline Before Visiting An Altru Location.	-	-	Altru Clinic - Fertile	(701) 780-6358	Minnesota	Https://Www.Altru.Org/Coronavirus/	56540	47.6	-96.3
400 S Minnesota St, Crookston, Mn 56716	Crookston	Polk	Drive-Thru	8:30 Am - 3:30 Pm Monday - Friday	If You Have Developed Symptoms Such As Fever, Cough, And/Or Difficulty Breathing, And Have Been In Close Contact With A Person Known To Have Covid-19, You May Be Tested At This Location. Please Call (218) 281-9100 To Set Up An Appointment.	-	-	Altru Clinic Crookston	(218) 281-9100	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/Index.Jsp	56716	47.7	-96.5
621 Demers Ave, East Grand Forks, Mn 56721	East Grand Forks	Polk	Drive Up	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients (Yes, With Mask, Call Ahead), Accepting Any Symptomatic Patient (Yes, With Mask, Call Ahead)	-	-	E Grand Forks Clinic - Sanford Health	(218) 773-6800	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56721	47.9	-96.9
323 S Minnesota St, Crookston, Mn 56716	Crookston	Polk	Clinic	Weekday Hours : 8:00 A.M. - 4:30 P.M., Weekend Hours : 9:00 A.M. - 1:00 P.M.	By Appointment Or Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Riverview Health Clinic	(218) 470-7983	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56716	47.7	-96.5
4194 Lexington Ave N, Shoreview, Mn 55126	Shoreview	Ramsey	Clinic	8 Am - 4 Pm Monday - Friday, 9 Am - 5 Pm Saturday - Sunday	If You Have Developed Symptoms Such As Fever, Cough, And/Or Difficulty Breathing, And Have Been In Close Contact With A Person Known To Have Covid-19, You May Be Tested At This Location. Please Call (651) 483-5461 To Set An Appointment.	-	-	Allina Health Shoreview Clinic	(651) 483-5461	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/Index.Jsp	55126	45.08	-93.14
424 Dorothy Day Pl, Saint Paul, Mn 55102	Saint Paul	Ramsey	Walk-In	Weekday Hours : 9:00 A.M. - 4:00 P.M., Weekend Hours : Unavailable	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients (Yes--Targeted Homeless), Accepting Any Symptomatic Patient	-	-	Downtown Clinic - Minnesota Community Care	(651) 793-2219	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55102	44.93	-93.12
895 E 7Th St, Saint Paul, Mn 55106	Saint Paul	Ramsey	Drive-Up Or Walk-In	Weekday Hours : 8:00 A.M. - 5:00 P.M., Plus Some Evenings To 8:00 P.M., Weekend Hours : Saturday: 8:00 A.M. - Noon; Sunday: Closed	Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients (Priority 1 And 2), Accepting Symptomatic Patients Over Age 65, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Patients Who Are Experiencing Homelessness, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family, Accepting All Symptomatic Patients With Underlying Medical Conditions, Accepting Symptomatic First Responders	-	-	East Side Family Clinic - Minnesota Community Care	(651) 602-7500	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55106	44.94	-93.05
205 Wabasha St S, Saint Paul, Mn 55107	Saint Paul	Ramsey	Drive Up	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : 9:00 A.M. - 1:00 P.M.	Accepting Any Symptomatic Patient (Yes, Effective 04/27/2020), Accepting Symptomatic Patients Over Age 65 (Yes, Effective 04/27/2020), Accepting Symptomatic Patients Who Are Experiencing Homelessness (Yes, Effective 05/04/2020), Accepting All Symptomatic Patients With Underlying Medical Conditions (Yes, Effective 04/27/2020), Accepting Symptomatic Transportation Workers (Yes, Effective 04/27/2020), Accepting Symptomatic Grocery/Food Production Workers (Yes, Effective 04/27/2020), Accepting Symptomatic Utility Workers (Yes, Effective 04/27/2020)	-	-	Healthpartners St. Paul Clinic - Healthpartners	(952) 967-5584	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55107	44.93	-93.09
2945 Hazelwood St, Maplewood, Mn 55109	Maplewood	Ramsey	Clinic	Weekday Hours : 9:00 A.M. - 4:30 P.M., Weekend Hours : 9:00 A.M. - 4:30 P.M.	By Appointment, Accepting Symptomatic Patients Living In Or Recently In Congregate Care, Accepting Symptomatic Dialysis Patients, Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family (Yes - Health Care Worker), Accepting Symptomatic First Responders	-	-	M Health Fairview Clinic - Maplewood	(855) 324-7843	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55109	45.02	-93.03
409 N Dunlap St, Saint Paul, Mn 55104	Saint Paul	Ramsey	Clinic / Drive-Thru	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Or Drive-Up Or Walk-In. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Open Cities Health Center	(651) 290-9200	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55104	44.96	-93.17
916 Rice St, Saint Paul, Mn 55117	Saint Paul	Ramsey	Clinic	Weekday Hours : Monday And Wednesday: 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	By Appointment Or Walk-In. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Open Cities Health Center - North End	(651) 290-9200	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55117	45.0	-93.1
4194 Lexington Ave N, Shoreview, Mn 55126	Shoreview	Ramsey	Clinic	Weekday Hours : 8:00 A.M. - 12:00 P.M., Weekend Hours : Unavailable	By Appointment. Accepting Symptomatic Patients Living In Or Recently In Congregate Care. Accepting Symptomatic Health Care Workers And/Or Their Symptomatic Family. Accepting Symptomatic First Responders	-	-	Shoreview Clinic - Allina Health	(651) 483-5461	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	55126	45.08	-93.14
312 International Drive, Red Lake Falls, Mn, 56750	Red Lake Falls	Red Lake	Clinic	Please Call For An Appointment	Call The 24/7 Coronavirus Screening Hotline Before Visiting An Altru Location.	-	-	Altru Clinic - Red Lake Falls	(701) 780-6358	Minnesota	Https://Www.Altru.Org/Coronavirus/	56750	47.9	-96.3
1100 E Broadway, Redwood Falls, Mn 56283	Redwood Falls	Redwood	Clinic	Weekday Hours : 8:00 A.M. - 5:00 P.M., Weekend Hours : Unavailable	Call Ahead. Accepting Any Symptomatic Patient	-	-	Redwood Falls Clinic - Carris Health	(507) 637-1730	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56283	44.5	-95.1
100 Healthy Way, Olivia, Mn 56277	Olivia	Renville	Clinic	Weekday Hours : 8:00 A.M. - 6:00 P.M., Weekend Hours : Saturday: 8:00 A.M. - 12:00 P.M	By Appointment Or Walk-In. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Olivia Clinic Olivia Hospital And Clinic - Healthpartners	(320) 523-3448	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56277	44.8	-95.0
100 Healthy Way, Olivia, Mn 56277	Olivia	Renville	Drive-Thru	Weekday Hours : 24/7, Weekend Hours : 24/7	Drive-Up. Accepting Asymptomatic Patients Who May Be Contacts Of Infected Patients. Accepting Any Symptomatic Patient	-	-	Olivia Hospital And Clinic - Healthpartners	(320) 523-3448	Minnesota	Https://Mn.Gov/Covid19/For-Minnesotans/If-Sick/Testing-Locations/	56277	44.8	-95.0
