address	city	county	facilityType	hours	instructions	lat	lng	name	phone	state	url	zip	zipCodeLat	zipCodeLng
3210 East Union Hills	Phoenix	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85032	33.63	-112.01
2371 East Guadalupe Street	Gilbert	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85234	33.37	-111.74
7552 Indian School Road	Scottsdale	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85251	33.49	-111.92
5125 West Olive Avenue	Glendale	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85302	33.57	-112.18
2406 East Thomas Road	Phoenix	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85216		
9856 West Peoria Avenue	Peoria	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85345	33.57	-112.25
3610 West Anthem Way	Anthem	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85086	33.8	-112.1
28635 North Valley Parkway	Phoenix	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85085	33.75	-112.06
7111 East Bell Road	Scottsdale	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85254	33.62	-111.95
6015 East Brown Road, Mesa, Az 85205	Mesa	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85205	33.43	-111.72
3170 South Higley Road, Gilbert, Az 85236	Higley	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85236		
14672 North Frank Loyd Wright, Scottsdale, Az 85260	Scottsdale	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85260	33.61	-111.89
1750 East Broadway Road, Tempe, Az 85282	Tempe	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85282	33.4	-111.93
5975 West Chandler Boulevard, Chandler, Az 85226	Chandler	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85226	33.27	-111.99
4430 East Ray Road, Phoenix, Az 85044	Phoenix	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85044	33.34	-112.0
10707 West Camelback Road, Phoenix, Az 85037	Phoenix	Maricopa	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85037	33.49	-112.28
600 S Dobson Rd, Chandler, Az 85224	Chandler	Maricopa	Drive-Thru	8 Am - 12 Am Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Chandler	(480) 814-1560	Arizona	Https://Nextcare.Com/Curbside/	85224	33.32	-111.88
18589 N 59Th Ave, Glendale, Az 85308	Glendale	Maricopa	Drive-Thru	8 Am - 8 Pm Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Glendale (N. 59Th Ave)	(602) 547-2600	Arizona	Https://Nextcare.Com/Curbside/	85308	33.67	-112.19
9494 W Northern Ave #101, Glendale, Az 85305	Glendale	Maricopa	Drive-Thru	8 Am - 12 Am Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Glendale (W. Northern Ave.)	(623) 872-2226	Arizona	Https://Nextcare.Com/Curbside/	85305	33.53	-112.26
2122 N Scottsdale Rd, Scottsdale, Az 85257	Scottsdale	Maricopa	Drive-Thru	8 Am - 8 Pm Monday - Friday; 8 Am - 4 Pm Saturday & Sunday	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Oak (Scottsdale)	(480) 889-3570	Arizona	Https://Nextcare.Com/Curbside/	85257	33.46	-111.92
1701 E Thomas Rd., Phoenix, Az 85016	Phoenix	Maricopa	Drive-Thru	8 Am - 12 Am Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Phoenix (E Thomas Rd)	(602) 845-4445	Arizona	Https://Nextcare.Com/Curbside/	85016	33.51	-112.03
5920 W Mcdowell Rd, Phoenix, Az 85035	Phoenix	Maricopa	Drive-Thru	8 Am - 8 Pm Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Phoenix (W Mcdowell Rd)	(623) 245-0440	Arizona	Https://Nextcare.Com/Curbside/	85035	33.47	-112.19
15385 N Dysart Rd, El Mirage, Az 85335	El Mirage	Maricopa	Drive-Thru	Call To Confirm Hours	Testing Is Available At No Cost To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention (Cdc). Patients Need To Pre-Register In Advance In Order To Schedule An Appointment For Testing.  Patients Will Be Directed To Testing Locations Via An Online Assessment Tool That Is Available On Walgreens.Com And Walgreens Mobile App.	-	-	Walgreens Covid-19 Drive-Thru	(623) 583-8248	Arizona	Https://Www.Walgreens.Com/Findcare/Covid19/Testing?Ban=Covid_Testing	85335	33.59	-112.33
All Honor Health Locations Are Offering Testing	-	Multiple Counties	Clinic	Call To Confirm	"If You Have A Fever Of 100.4° Or Higher, A Cough, Or Shortness Of Breath, Call The Nurse Line At 480-587-6200 To Be Directed To The Most Appropriate Place For Care. 

If You Believe That You May Have Coronavirus: Call Ahead Before Going To Any Honorhealth Location. Please Do Not Go To The Emergency Department For Testing Unless You Are Experiencing A Life-Threatening Emergency.

Symptom Checker, Live Chat, Testing Information: 
Https://Www.Honorhealth.Com/Coronavirus-Covid-19"	-	-	Honor Health	-	Arizona	Https://Www.Honorhealth.Com/Coronavirus-Covid-19	-	-	-
5100 East Grant Road, Tucson, Az 85716	Tucson	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85716	32.24	-110.92
615 North Alvernon, Tucson, Az 85711	Tucson	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85711	32.21	-110.89
6310 E. Broadway, Tucson, Az 85710	Tucson	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85710	32.22	-110.82
7740 North Cortaro Road	Tucson	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85743	32.3	-111.2
1900 West Valencia Road	Tucson	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Drive Thru Testing Site - By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85746	32.12	-111.03
3832 East Speedway, Tucson, Az 85716	Tucson	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85716	32.24	-110.92
8920 E Tanque Verde, Tucson, Az 85749	Tucson	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85749	32.4	-110.7
10650 North Oracle Road, Oro Valley, Az 85737	Oro Valley	Pima	Drive-Thru	See Website For Available Appointment Times	Rapid Covid-19 Testing Will Be Available To Eligible Individuals Who Meet Criteria Established By The Centers For Disease Control And Prevention, In Addition To State Residency And Age Guidelines (Must Be 18 Or Older). Patients Will Need To Pre-Register In Advance On-Line At Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing In Order To Schedule A Slot To Be Tested. When Patients Arrive At The Test Site, They Are Required Stay In Their Vehicle. Team Members On Site Will Check Their Registration And Direct Them Through The Testing Process. For The Safety Of Patients And Health Care Providers On Site, Testing Is Limited To Drive-Thru Testing Only. For More Information About Test Site Locations, Hours Of Operations, And How To Register For A Test, Please Visit Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing.	-	-	Cvs Health Covid-19 Testing Site – By Appointment Only	-	Arizona	Https://Www.Cvs.Com/Minuteclinic/Covid-19-Testing	85737	32.4	-110.97
1570 E Tucson Marketplace Blvd, Tucson, Az 85713	Tucson	Pima	Drive-Thru	8 Am - 8 Pm Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Kino	(520) 301-2300	Arizona	Https://Nextcare.Com/Curbside/	85713	32.2	-111.0
9525 E Old Spanish Trail, Tucson, Az 85748	Tucson	Pima	Drive-Thru	8 Am - 12 Am Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Tucson (E. Old Spanish Trail)	(520) 731-3666	Arizona	Https://Nextcare.Com/Curbside/	85748	32.21	-110.73
6238 E Pima St, Tucson, Az 85712	Tucson	Pima	Drive-Thru	8 Am - 8 Pm Daily	To Access Curbside Care For Covid-19 Screening, Please Contact The Clinic To Make An Appointment Prior To Visiting. You May Set Up An Appointment Online At Www.Nextcare.Com Or By Calling.	-	-	Next Care Urgent Care - Tucson (E. Pima St)	(520) 290-0022	Arizona	Https://Nextcare.Com/Curbside/	85712	32.24	-110.9
